"Rank","Author","Genre","AuthorAvg","Title","SeriesName","SeriesNum","PubYear","Pages","AgeCategory","AvgRating","ReviewCount","Url"
"18","James S.A. Corey","Science-Fiction","4.29","Auberon (The Expanse, #7.5)","The Expanse,","7.5","2019","78",,"4.19","14227","https://www.goodreads.com/book/show/51209450-auberon"
"18","James S.A. Corey","Science-Fiction","4.29","Tiamat's Wrath (The Expanse, #8)","The Expanse,","8","2019","534",,"4.58","78916","https://www.goodreads.com/book/show/28335698-tiamat-s-wrath"
"18","James S.A. Corey","Science-Fiction","4.29","Leviathan Falls (The Expanse, #9)","The Expanse,","9","2021","528",,"4.54","67759","https://www.goodreads.com/book/show/28335699-leviathan-falls"
"18","James S.A. Corey","Science-Fiction","4.29","The Sins of Our Fathers (The Expanse, #9.5)","The Expanse,","9.5","2022","64",,"4.14","8096","https://www.goodreads.com/book/show/59548471-the-sins-of-our-fathers"
"18","James S.A. Corey","Science-Fiction","4.29","The Expanse Boxed Set: Leviathan Wakes, Caliban's War and Abaddon's Gate",,,"2015","1792",,"4.67","1078","https://www.goodreads.com/book/show/25903323-the-expanse-boxed-set"
"18","James S.A. Corey","Science-Fiction","4.29","Memory's Legion",,,"2022","423",,"4.36","10304","https://www.goodreads.com/book/show/36130437-memory-s-legion"
"18","James S.A. Corey","Science-Fiction","4.29","The Mercy of Gods (The Captive's War, #1)","The Captive's War,","1","2024","422",,"4.16","32680","https://www.goodreads.com/book/show/201930181-the-mercy-of-gods"
"18","James S.A. Corey","Science-Fiction","4.29","Livesuit (The Captive's War, #1.5)","The Captive&","39","2024","90",,"4.32","8883","https://www.goodreads.com/book/show/215760525-livesuit"
"19","Robin Hobb","Fantasy","4.37","Assassin's Apprentice (Farseer Trilogy, #1)","Farseer Trilogy,","1","1995","435","Young Adult","4.19","387833","https://www.goodreads.com/book/show/77197.Assassin_s_Apprentice"
"19","Robin Hobb","Fantasy","4.37","The Farseer Trilogy (Farseer Trilogy, #1-3)","Farseer Trilogy,","1","2011","1952",,"4.41","23451","https://www.goodreads.com/book/show/10762697-the-farseer-trilogy"
"19","Robin Hobb","Fantasy","4.37","Assassin's Apprentice / Royal Assassin (Farseer Trilogy, #1-2)","Farseer Trilogy,","1",,"448",,"4.4","8592","https://www.goodreads.com/book/show/5533041-assassin-s-apprentice-royal-assassin"
"19","Robin Hobb","Fantasy","4.37","Royal Assassin (Farseer Trilogy, #2)","Farseer Trilogy,","2","1996","675",,"4.28","234772","https://www.goodreads.com/book/show/25300956-royal-assassin"
"19","Robin Hobb","Fantasy","4.37","Assassin's Quest (Farseer Trilogy, #3)","Farseer Trilogy,","3","1997","757",,"4.21","188716","https://www.goodreads.com/book/show/33396914-assassin-s-quest"
"19","Robin Hobb","Fantasy","4.37","L'Assassin du roi (L'Assassin royal, #2)","L&","39","1996","415",,"4.34","2808","https://www.goodreads.com/book/show/1847010.L_Assassin_du_roi"
"19","Robin Hobb","Fantasy","4.37","Adieux et retrouvailles (L'assassin royal, #13)","L&","39","1997","378",,"4.58","1153","https://www.goodreads.com/book/show/1625897.Adieux_et_retrouvailles"
"19","Robin Hobb","Fantasy","4.37","La Reine solitaire (L'Assassin royal, #6)","L&","39","1997","380",,"4.44","2081","https://www.goodreads.com/book/show/515792.La_Reine_solitaire"
"19","Robin Hobb","Fantasy","4.37","La Voie magique (L'Assassin royal, #5)","L&","39","1997","382",,"4.37","2168","https://www.goodreads.com/book/show/219253.La_Voie_magique"
"19","Robin Hobb","Fantasy","4.37","La Secte maudite (L'assassin royal, #8)","L&","39","2001","445",,"4.52","1353","https://www.goodreads.com/book/show/2056298.La_Secte_maudite"
"19","Robin Hobb","Fantasy","4.37","Serments et deuils (L'assassin royal, #10)","L&","39","2002","412",,"4.47","1235","https://www.goodreads.com/book/show/1134821.Serments_et_deuils"
"19","Robin Hobb","Fantasy","4.37","L'homme noir (L'assassin royal, #12)","L&","39","2004","327",,"4.54","1178","https://www.goodreads.com/book/show/2056297.L_homme_noir"
"19","Robin Hobb","Fantasy","4.37","Le dragon des glaces (L'assassin royal, #11)","L&","39","2004","381",,"4.4","1210","https://www.goodreads.com/book/show/2056299.Le_dragon_des_glaces"
"19","Robin Hobb","Fantasy","4.37","La Nef du crépuscule (L'Assassin royal #3)","L&","39",,"413",,"4.48","2051","https://www.goodreads.com/book/show/219257.La_Nef_du_cr_puscule"
"19","Robin Hobb","Fantasy","4.37","Le Poison de la vengeance (L'Assassin royal #4)","L'Assassin royal","4","1997","349",,"4.26","2310","https://www.goodreads.com/book/show/515801.Le_Poison_de_la_vengeance"
"19","Robin Hobb","Fantasy","4.37","Le vaisseau magique (Les aventuriers de la mer, #1)","Les aventuriers de la mer,","1","1998","317",,"4.17","1141","https://www.goodreads.com/book/show/2128082.Le_vaisseau_magique"
"19","Robin Hobb","Fantasy","4.37","Le navire aux esclaves (Les aventuriers de la mer, #2)","Les aventuriers de la mer,","2","2012","379",,"4.31","1011","https://www.goodreads.com/book/show/2128083.Le_navire_aux_esclaves"
"19","Robin Hobb","Fantasy","4.37","Ship of Magic (Liveship Traders, #1)","Liveship Traders,","1","1998","880",,"4.23","101482","https://www.goodreads.com/book/show/45100.Ship_of_Magic"
"19","Robin Hobb","Fantasy","4.37","The Mad Ship (Liveship Traders, #2)","Liveship Traders,","2","1999","906",,"4.33","81357","https://www.goodreads.com/book/show/45101.The_Mad_Ship"
"19","Robin Hobb","Fantasy","4.37","Ship of Destiny (Liveship Traders, #3)","Liveship Traders,","3","2000","789",,"4.33","86287","https://www.goodreads.com/book/show/45102.Ship_of_Destiny"
"19","Robin Hobb","Fantasy","4.37","L'Assassin royal : Première époque, 1",,,"2000","1116",,"4.58","1338","https://www.goodreads.com/book/show/24859736-l-assassin-royal"
"19","Robin Hobb","Fantasy","4.37","Le Prophète blanc (Assassin royal, #7)","Assassin royal,","7","2001","416",,"4.36","1418","https://www.goodreads.com/book/show/1704012.Le_Proph_te_blanc"
"19","Robin Hobb","Fantasy","4.37","Fool's Errand (Tawny Man, #1)","Tawny Man,","1","2001","661",,"4.39","103913","https://www.goodreads.com/book/show/68488.Fool_s_Errand"
"19","Robin Hobb","Fantasy","4.37","Golden Fool (Tawny Man, #2)","Tawny Man,","2","2002","709",,"4.38","91061","https://www.goodreads.com/book/show/45109.Golden_Fool"
"19","Robin Hobb","Fantasy","4.37","Fool's Fate (Tawny Man, #3)","Tawny Man,","3","2003","914",,"4.49","88006","https://www.goodreads.com/book/show/45108.Fool_s_Fate"
"19","Robin Hobb","Fantasy","4.37","Les secrets de Castelcerf (L'assassin royal, #9)","L'assassin royal,","9","2002","443",,"4.42","1299","https://www.goodreads.com/book/show/2128077.Les_secrets_de_Castelcerf"
"19","Robin Hobb","Fantasy","4.37","Dragon Haven (Rain Wild Chronicles, #2)","Rain Wild Chronicles,","2","2010","508",,"4.1","43010","https://www.goodreads.com/book/show/7011403-dragon-haven"
"19","Robin Hobb","Fantasy","4.37","City of Dragons (Rain Wild Chronicles, #3)","Rain Wild Chronicles,","3","2011","334",,"4.1","39358","https://www.goodreads.com/book/show/11801463-city-of-dragons"
"19","Robin Hobb","Fantasy","4.37","Blood of Dragons (Rain Wild Chronicles, #4)","Rain Wild Chronicles,","4","2013","448",,"4.18","37443","https://www.goodreads.com/book/show/13109291-blood-of-dragons"
"19","Robin Hobb","Fantasy","4.37","The Liveship Traders Trilogy",,,"2012",,,"4.59","6223","https://www.goodreads.com/book/show/22463498-the-liveship-traders-trilogy"
"19","Robin Hobb","Fantasy","4.37","The Complete Tawny Man Trilogy: Fool’s Errand, The Golden Fool, Fool’s Fate",,,"2013","2133",,"4.71","6680","https://www.goodreads.com/book/show/18949637-the-complete-tawny-man-trilogy"
"19","Robin Hobb","Fantasy","4.37","The Willful Princess and the Piebald Prince",,,"2013","184",,"4.06","10779","https://www.goodreads.com/book/show/16244663-the-willful-princess-and-the-piebald-prince"
"19","Robin Hobb","Fantasy","4.37","Fool's Assassin (The Fitz and the Fool, #1)","The Fitz and the Fool,","1","2014","706",,"4.43","63852","https://www.goodreads.com/book/show/41021196-fool-s-assassin"
"19","Robin Hobb","Fantasy","4.37","Fool's Quest  (The Fitz and the Fool, #2)","The Fitz and the Fool,","2","2015","757",,"4.53","49404","https://www.goodreads.com/book/show/40610956-fool-s-quest"
"19","Robin Hobb","Fantasy","4.37","Assassin's Fate (The Fitz and the Fool, #3)","The Fitz and the Fool,","3","2017","847",,"4.66","47149","https://www.goodreads.com/book/show/30688013-assassin-s-fate"
"19","Robin Hobb","Fantasy","4.37","The Rain Wilds Chronicles: Dragon Keeper, Dragon Haven, City of Dragons, and Blood of Dragons",,,"2014","2320",,"4.56","4137","https://www.goodreads.com/book/show/22710287-the-rain-wilds-chronicles"
"19","Robin Hobb","Fantasy","4.37","The Soldier Son Trilogy Bundle (The Soldier Son, #1-3)","The Soldier Son,","1",,"2157",,"4.01","2529","https://www.goodreads.com/book/show/18874259-the-soldier-son-trilogy-bundle"
"20","Kristin Hannah","Other","4.29","Between Sisters",,,"2021","428",,"4.08","111808","https://www.goodreads.com/book/show/217432.Between_Sisters"
"20","Kristin Hannah","Other","4.29","Firefly Lane (Firefly Lane, #1)","Firefly Lane,","1","2021","479",,"4.2","466410","https://www.goodreads.com/book/show/1472878.Firefly_Lane"
"20","Kristin Hannah","Other","4.29","Fly Away (Firefly Lane, #2)","Firefly Lane,","2","2021","400",,"4.01","164879","https://www.goodreads.com/book/show/16044981-fly-away"
"20","Kristin Hannah","Other","4.29","Home Front",,,"2021","390",,"4.26","215629","https://www.goodreads.com/book/show/12022079-home-front"
"20","Kristin Hannah","Other","4.29","Magic Hour",,,"2021","451",,"4.17","216525","https://www.goodreads.com/book/show/1470232.Magic_Hour"
"20","Kristin Hannah","Other","4.29","Night Road",,,"2021","385",,"4.27","313252","https://www.goodreads.com/book/show/8949352-night-road"
"20","Kristin Hannah","Other","4.29","The Four Winds",,,"2021","464",,"4.3","934637","https://www.goodreads.com/book/show/53138081-the-four-winds"
"20","Kristin Hannah","Other","4.29","The Great Alone",,,"2021","435",,"4.45","1123351","https://www.goodreads.com/book/show/34912895-the-great-alone"
"20","Kristin Hannah","Other","4.29","The Kristin Hannah Collection: Volume 1: Firefly Lane, True Colors, Fly Away",,,"2021","1312",,"4.5","1052","https://www.goodreads.com/book/show/23359254-the-kristin-hannah-collection"
"20","Kristin Hannah","Other","4.29","The Nightingale",,,"2021","440",,"4.64","1985063","https://www.goodreads.com/book/show/21853621-the-nightingale"
"20","Kristin Hannah","Other","4.29","The Things We Do for Love",,,"2021","464",,"4.17","99658","https://www.goodreads.com/book/show/297134.The_Things_We_Do_for_Love"
"20","Kristin Hannah","Other","4.29","The Women",,,"2021","471",,"4.6","1434499","https://www.goodreads.com/book/show/127305853-the-women"
"20","Kristin Hannah","Other","4.29","True Colors",,,"2021","400",,"4.09","135825","https://www.goodreads.com/book/show/3975186-true-colors"
"20","Kristin Hannah","Other","4.29","Winter Garden",,,"2021","394",,"4.28","401008","https://www.goodreads.com/book/show/6668467-winter-garden"
"21","Evan Winter","Fantasy","4.34","The Rage of Dragons (The Burning, #1)","The Burning,","1","2017","535",,"4.31","44606","https://www.goodreads.com/book/show/41952489-the-rage-of-dragons"
"21","Evan Winter","Fantasy","4.34","The Fires of Vengeance (The Burning, #2)","The Burning,","2","2020","529",,"4.38","20398","https://www.goodreads.com/book/show/43174603-the-fires-of-vengeance"
"22","Simon Stålenhag","Science-Fiction","4.28","Tales from the Loop (Tales from the Loop, #1)","Tales from the Loop,","1","2014","128",,"4.28","4494","https://www.goodreads.com/book/show/27404461-tales-from-the-loop"
"22","Simon Stålenhag","Science-Fiction","4.28","Things from the Flood (Tales from the Loop, #2)","Tales from the Loop,","2","2016","130",,"4.3","2295","https://www.goodreads.com/book/show/31094296-things-from-the-flood"
"22","Simon Stålenhag","Science-Fiction","4.28","The Electric State (Tales from the Loop, #3)","Tales from the Loop,","3","2017","143",,"4.36","8939","https://www.goodreads.com/book/show/36836025-the-electric-state"
"22","Simon Stålenhag","Science-Fiction","4.28","The Labyrinth",,,"2020","150",,"4.17","1909","https://www.goodreads.com/book/show/55818839-the-labyrinth"
"23","James  Islington","Fantasy","4.34","The Shadow of What Was Lost (The Licanius Trilogy, #1)","The Licanius Trilogy,","1","2014","602",,"4.14","82278","https://www.goodreads.com/book/show/22878967-the-shadow-of-what-was-lost"
"23","James  Islington","Fantasy","4.34","An Echo of Things to Come (The Licanius Trilogy, #2)","The Licanius Trilogy,","2","2017","752",,"4.21","47446","https://www.goodreads.com/book/show/32498052-an-echo-of-things-to-come"
"23","James  Islington","Fantasy","4.34","The Light of All That Falls (The Licanius Trilogy, #3)","The Licanius Trilogy,","3","2019","864",,"4.4","36303","https://www.goodreads.com/book/show/36111098-the-light-of-all-that-falls"
"23","James  Islington","Fantasy","4.34","The Will of the Many (Hierarchy, #1)","Hierarchy,","1","2023","639",,"4.6","155718","https://www.goodreads.com/book/show/58416952-the-will-of-the-many"
"24","Madeline Miller","Other","4.29","La collina dei conigli",,,"1972","429","Children; Young Adult","4.09","502026","https://www.goodreads.com/book/show/210395687-la-collina-dei-conigli"
"24","Madeline Miller","Other","4.29","The Song of Achilles",,,"2011","408",,"4.31","1915690","https://www.goodreads.com/book/show/13623848-the-song-of-achilles"
"24","Madeline Miller","Other","4.29","Circe",,,"2018","393",,"4.22","1309055","https://www.goodreads.com/book/show/35959740-circe"
"24","Madeline Miller","Other","4.29","Circe / The Song of Achilles",,,,,,"4.54","2077","https://www.goodreads.com/book/show/55028733-circe-the-song-of-achilles"
"25","Fonda Lee","Fantasy","4.33","The Jade Setter of Janloon (The Green Bone Saga, #0.5)","The Green Bone Saga,","0.5","2022","144",,"4.28","4732","https://www.goodreads.com/book/show/57951331-the-jade-setter-of-janloon"
"25","Fonda Lee","Fantasy","4.33","Jade Shards (The Green Bone Saga, #0.75)","The Green Bone Saga,","0.75","2023","136",,"4.29","3206","https://www.goodreads.com/book/show/123362384-jade-shards"
"25","Fonda Lee","Fantasy","4.33","Jade City (The Green Bone Saga, #1)","The Green Bone Saga,","1","2017","540",,"4.07","102508","https://www.goodreads.com/book/show/43587154-jade-city"
"25","Fonda Lee","Fantasy","4.33","Jade War (The Green Bone Saga, #2)","The Green Bone Saga,","2","2019","587",,"4.39","52182","https://www.goodreads.com/book/show/41716919-jade-war"
"25","Fonda Lee","Fantasy","4.33","Jade Legacy (The Green Bone Saga, #3)","The Green Bone Saga,","3","2021","713",,"4.62","41810","https://www.goodreads.com/book/show/51057191-jade-legacy"
"26","Dennis E. Taylor","Science-Fiction","4.27","Outland (Quantum Earth, #1)","Quantum Earth,","1","2015","360",,"4.1","11240","https://www.goodreads.com/book/show/24292598-outland"
"26","Dennis E. Taylor","Science-Fiction","4.27","Earthside (Quantum Earth, #2)","Quantum Earth,","2","2023","8",,"4.04","4998","https://www.goodreads.com/book/show/75282865-earthside"
"26","Dennis E. Taylor","Science-Fiction","4.27","We Are Legion (We Are Bob) (Bobiverse, #1)","Bobiverse,","1","2016","383",,"4.27","117688","https://www.goodreads.com/book/show/32109569-we-are-legion-we-are-bob"
"26","Dennis E. Taylor","Science-Fiction","4.27","For We Are Many (Bobiverse, #2)","Bobiverse,","2","2017","311",,"4.37","70356","https://www.goodreads.com/book/show/33395557-for-we-are-many"
"26","Dennis E. Taylor","Science-Fiction","4.27","All These Worlds (Bobiverse, #3)","Bobiverse,","3","2017","336",,"4.4","61664","https://www.goodreads.com/book/show/35506021-all-these-worlds"
"26","Dennis E. Taylor","Science-Fiction","4.27","Heaven's River (Bobiverse, #4)","Bobiverse,","4","2020",,,"4.29","34529","https://www.goodreads.com/book/show/42950440-heaven-s-river"
"26","Dennis E. Taylor","Science-Fiction","4.27","Not Till We Are Lost (Bobiverse, #5)","Bobiverse,","5","2024","413",,"4.31","15480","https://www.goodreads.com/book/show/159116833-not-till-we-are-lost"
"26","Dennis E. Taylor","Science-Fiction","4.27","The Bobiverse",,,"2018","918",,"4.74","1688","https://www.goodreads.com/book/show/41429774-the-bobiverse"
"26","Dennis E. Taylor","Science-Fiction","4.27","The Singularity Trap",,,"2018","12",,"4.05","14301","https://www.goodreads.com/book/show/35269854-the-singularity-trap"
"26","Dennis E. Taylor","Science-Fiction","4.27","Roadkill",,,"2022","9","Young Adult","4.11","6436","https://www.goodreads.com/book/show/61856981-roadkill"
"27","George R.R. Martin","Fantasy","4.32","A Game Of Thrones preview",,,"1971","96",,"4.56","13357","https://www.goodreads.com/book/show/2264142.A_Game_Of_Thrones_preview"
"27","George R.R. Martin","Fantasy","4.32","A Game of Thrones (A Song of Ice and Fire, #1)","A Song of Ice and Fire,","1","1971","835",,"4.45","2698177","https://www.goodreads.com/book/show/13496.A_Game_of_Thrones"
"27","George R.R. Martin","Fantasy","4.32","A Game of Thrones / A Clash of Kings (A Song of Ice and Fire, #1-2)","A Song of Ice and Fire,","1","1971","864",,"4.54","27955","https://www.goodreads.com/book/show/5061675-a-game-of-thrones-a-clash-of-kings"
"27","George R.R. Martin","Fantasy","4.32","A Song of Ice and Fire (A Song of Ice and Fire, #1-4)","A Song of Ice and Fire,","1","1971","4081",,"4.63","48106","https://www.goodreads.com/book/show/9814682-a-song-of-ice-and-fire"
"27","George R.R. Martin","Fantasy","4.32","A Song of Ice and Fire (A Song of Ice and Fire, #1-5)","A Song of Ice and Fire,","1","1971","5216",,"4.61","64626","https://www.goodreads.com/book/show/12177850-a-song-of-ice-and-fire"
"27","George R.R. Martin","Fantasy","4.32","A Clash of Kings  (A Song of Ice and Fire, #2)","A Song of Ice and Fire,","2","1971","1009",,"4.42","1008999","https://www.goodreads.com/book/show/10572.A_Clash_of_Kings"
"27","George R.R. Martin","Fantasy","4.32","A Storm of Swords (A Song of Ice and Fire, #3)","A Song of Ice and Fire,","3","1971","1177",,"4.55","837134","https://www.goodreads.com/book/show/62291.A_Storm_of_Swords"
"27","George R.R. Martin","Fantasy","4.32","A Storm of Swords 2: Blood and Gold (A Song of Ice and Fire, #3, Part 2 of 2)","A Song of Ice and Fire,","3","1971","639",,"4.55","103645","https://www.goodreads.com/book/show/147915.A_Storm_of_Swords_2"
"27","George R.R. Martin","Fantasy","4.32","A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3.1)","A Song of Ice and Fire,","3.1","1971","663",,"4.47","88951","https://www.goodreads.com/book/show/768889.A_Storm_of_Swords"
"27","George R.R. Martin","Fantasy","4.32","A Feast for Crows (A Song of Ice and Fire, #4)","A Song of Ice and Fire,","4","1971","1060",,"4.17","783193","https://www.goodreads.com/book/show/13497.A_Feast_for_Crows"
"27","George R.R. Martin","Fantasy","4.32","A Dance with Dragons (A Song of Ice and Fire, #5)","A Song of Ice and Fire,","5","1971","1125",,"4.34","730871","https://www.goodreads.com/book/show/10664113-a-dance-with-dragons"
"27","George R.R. Martin","Fantasy","4.32","A Dance with Dragons 2: After the Feast (A Song of Ice and Fire, #5, Part 2 of 2)","A Song of Ice and Fire,","5","1971","560",,"4.43","32280","https://www.goodreads.com/book/show/13337716-a-dance-with-dragons-2"
"27","George R.R. Martin","Fantasy","4.32","The Winds of Winter (A Song of Ice and Fire, #6)","A Song of Ice and Fire,","6","1971",,,"4.39","14051","https://www.goodreads.com/book/show/12111823-the-winds-of-winter"
"27","George R.R. Martin","Fantasy","4.32","A Dream of Spring (A Song of Ice and Fire, #7)","A Song of Ice and Fire,","7","1971",,,"4.33","2509","https://www.goodreads.com/book/show/6382055-a-dream-of-spring"
"27","George R.R. Martin","Fantasy","4.32","A Storm of Swords (A Song of Ice and Fire, Book 3) , George R. R",,,"1971",,,"4.66","1023","https://www.goodreads.com/book/show/141421704-a-storm-of-swords-a-song-of-ice-and-fire-book-3-george-r-r"
"27","George R.R. Martin","Fantasy","4.32","Fire & Blood (A Targaryen History, #1)","A Targaryen History,","1","1971","706",,"4.05","140435","https://www.goodreads.com/book/show/39943621-fire-blood"
"27","George R.R. Martin","Fantasy","4.32","Kralların Çarpışması: Kısım II (Buz ve Ateşin Şarkısı, #2)","Buz ve Ateşin Şarkısı,","2","1971","488",,"4.51","1194","https://www.goodreads.com/book/show/13019339-krallar-n-arp-mas"
"27","George R.R. Martin","Fantasy","4.32","Kılıçların Fırtınası: Kısım I (Buz ve Ateşin Şarkısı, #3)","Buz ve Ateşin Şarkısı,","3","1971","623",,"4.56","1074","https://www.goodreads.com/book/show/13648778-k-l-lar-n-f-rt-nas"
"27","George R.R. Martin","Fantasy","4.32","Die Herren von Winterfell (Das Lied von Eis und Feuer, #1)","Das Lied von Eis und Feuer,","1","1971","545",,"4.27","40486","https://www.goodreads.com/book/show/8341706-die-herren-von-winterfell"
"27","George R.R. Martin","Fantasy","4.32","Das Erbe von Winterfell (Das Lied von Eis und Feuer, #2)","Das Lied von Eis und Feuer,","2","1971","544",,"4.46","12956","https://www.goodreads.com/book/show/8341707-das-erbe-von-winterfell"
"27","George R.R. Martin","Fantasy","4.32","Der Thron der Sieben Königreiche (Das Lied von Eis und Feuer, #3)","Das Lied von Eis und Feuer,","3","1971","574",,"4.35","10587","https://www.goodreads.com/book/show/10222727-der-thron-der-sieben-k-nigreiche"
"27","George R.R. Martin","Fantasy","4.32","Die Saat des goldenen Löwen (Das Lied von Eis und Feuer, #4)","Das Lied von Eis und Feuer,","4","1971","672",,"4.39","11742","https://www.goodreads.com/book/show/10430122-die-saat-des-goldenen-l-wen"
"27","George R.R. Martin","Fantasy","4.32","Zeit der Krähen (Das Lied von Eis und Feuer, #7)","Das Lied von Eis und Feuer,","7","1971","576",,"4.16","9364","https://www.goodreads.com/book/show/11239149-zeit-der-kr-hen"
"27","George R.R. Martin","Fantasy","4.32","Die dunkle Königin (Das Lied von Eis und Feuer, #8)","Das Lied von Eis und Feuer,","8","1971","608",,"4.26","6493","https://www.goodreads.com/book/show/11239151-die-dunkle-k-nigin"
"27","George R.R. Martin","Fantasy","4.32","Dreamsongs, Volume II",,,"1971","740",,"4.03","2663","https://www.goodreads.com/book/show/417730.Dreamsongs_Volume_II"
"27","George R.R. Martin","Fantasy","4.32","Ogień i krew. Część 1 (Historia Targaryenów, #1A)","Historia Targaryenów,","1","1971","612",,"4.04","1400","https://www.goodreads.com/book/show/42935620-ogie-i-krew-cz-1"
"27","George R.R. Martin","Fantasy","4.32","Kralların Çarpışması: Kısım I",,,"1971","504",,"4.46","1450","https://www.goodreads.com/book/show/13062256-krallar-n-arp-mas"
"27","George R.R. Martin","Fantasy","4.32","Tempesta di spade (Le Cronache del Ghiaccio e del Fuoco, #5)","Le Cronache del Ghiaccio e del Fuoco,","5","1971","475",,"4.35","1778","https://www.goodreads.com/book/show/3704042-tempesta-di-spade"
"27","George R.R. Martin","Fantasy","4.32","Il portale delle tenebre (Le Cronache del Ghiaccio e del Fuoco, #7)","Le Cronache del Ghiaccio e del Fuoco,","7","1971","457",,"4.45","1485","https://www.goodreads.com/book/show/3704070-il-portale-delle-tenebre"
"27","George R.R. Martin","Fantasy","4.32","I guerrieri del ghiaccio (Le Cronache del Ghiaccio e del Fuoco, #10)","Le Cronache del Ghiaccio e del Fuoco,","10","1971","486",,"4.04","1505","https://www.goodreads.com/book/show/12981934-i-guerrieri-del-ghiaccio"
"27","George R.R. Martin","Fantasy","4.32","I fuochi di Valyria (Le Cronache del Ghiaccio e del Fuoco, #11)","Le Cronache del Ghiaccio e del Fuoco,","11","1971","474",,"4.07","1387","https://www.goodreads.com/book/show/13630440-i-fuochi-di-valyria"
"27","George R.R. Martin","Fantasy","4.32","La danza dei draghi (Le cronache del ghiaccio e del fuoco, #12)","Le cronache del ghiaccio e del fuoco,","12","1971","504",,"4.26","1428","https://www.goodreads.com/book/show/16120932-la-danza-dei-draghi"
"27","George R.R. Martin","Fantasy","4.32","Le trône de fer (Le trône de fer, #1)","Le trône de fer,","1","1971","477",,"4.19","1675","https://www.goodreads.com/book/show/1032784.Le_tr_ne_de_fer"
"27","George R.R. Martin","Fantasy","4.32","Sandkings",,,"1971","254",,"4.22","6240","https://www.goodreads.com/book/show/769902.Sandkings"
"27","George R.R. Martin","Fantasy","4.32","Sangue e Fogo: A História dos Reis Targaryen, Volume 1, Parte 1",,,"1971","349",,"4.11","1098","https://www.goodreads.com/book/show/42832699-sangue-e-fogo"
"27","George R.R. Martin","Fantasy","4.32","The Lands of Ice and Fire: Maps from King's Landing to Across the Narrow Sea",,,"1971","16",,"4.42","1682","https://www.goodreads.com/book/show/15721980-the-lands-of-ice-and-fire"
"27","George R.R. Martin","Fantasy","4.32","The Rise of the Dragon: An Illustrated History of the Targaryen Dynasty, Volume One",,,"1971","352",,"4.26","3502","https://www.goodreads.com/book/show/60636502-the-rise-of-the-dragon"
"27","George R.R. Martin","Fantasy","4.32","A Knight of the Seven Kingdoms (The Tales of Dunk and Egg, #1-3)","The Tales of Dunk and Egg,","1","1971","368","Young Adult","4.25","111222","https://www.goodreads.com/book/show/18635622-a-knight-of-the-seven-kingdoms"
"27","George R.R. Martin","Fantasy","4.32","The Hedge Knight (The Tales of Dunk and Egg, #1)","The Tales of Dunk and Egg,","1","1971","85",,"4.28","26541","https://www.goodreads.com/book/show/11970747-the-hedge-knight"
"27","George R.R. Martin","Fantasy","4.32","The Sworn Sword (The Tales of Dunk and Egg, #2)","The Tales of Dunk and Egg,","2","1971","81",,"4.11","18084","https://www.goodreads.com/book/show/11985631-the-sworn-sword"
"27","George R.R. Martin","Fantasy","4.32","The Mystery Knight (The Tales of Dunk and Egg, #3)","The Tales of Dunk and Egg,","3","1971","104",,"4.24","18177","https://www.goodreads.com/book/show/11350430-the-mystery-knight"
"27","George R.R. Martin","Fantasy","4.32","The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones",,,"1971","326",,"4.26","40714","https://www.goodreads.com/book/show/17345242-the-world-of-ice-fire"
"27","George R.R. Martin","Fantasy","4.32","Tuf Voyaging",,,"1971","448",,"4.11","13048","https://www.goodreads.com/book/show/776212.Tuf_Voyaging"
"27","George R.R. Martin","Fantasy","4.32","Ace in the Hole (Wild Cards, #6)","Wild Cards,","6","1971","400",,"4.04","1687","https://www.goodreads.com/book/show/1281216.Ace_in_the_Hole"
"28","Antoine de Saint-Exupéry","Other","4.28","Citadelle",,,"1929","628",,"4.13","2336","https://www.goodreads.com/book/show/225640.Citadelle"
"28","Antoine de Saint-Exupéry","Other","4.28","J'apprends à compter avec le Petit Prince","d&","39","1929","12","Children","4.42","1746","https://www.goodreads.com/book/show/70716.J_apprends_compter_avec_le_Petit_Prince"
"28","Antoine de Saint-Exupéry","Other","4.28","The Little Prince",,,"1929","96","Children; Middle Grade; Young Adult","4.33","2415280","https://www.goodreads.com/book/show/157993.The_Little_Prince"
"28","Antoine de Saint-Exupéry","Other","4.28","The Little Prince & Letter to a Hostage",,,"1929","118","Children; Middle Grade; Young Adult","4.4","12640","https://www.goodreads.com/book/show/3241368-the-little-prince-letter-to-a-hostage"
"28","Antoine de Saint-Exupéry","Other","4.28","Wind, Sand and Stars",,,"1929","229",,"4.12","20715","https://www.goodreads.com/book/show/8837.Wind_Sand_and_Stars"
"29","Jim  Butcher","Fantasy","4.32","Wizard for Hire (The Dresden Files Omnibus, #1)","The Dresden Files Omnibus,","1","2001","801",,"4.47","2630","https://www.goodreads.com/book/show/346091.Wizard_for_Hire"
"29","Jim  Butcher","Fantasy","4.32","Wizard by Trade (The Dresden Files Omnibus, #2)","The Dresden Files Omnibus,","2","2006","598",,"4.57","1347","https://www.goodreads.com/book/show/346092.Wizard_by_Trade"
"29","Jim  Butcher","Fantasy","4.32","Wizard at Large (The Dresden Files Omnibus, #3)","The Dresden Files Omnibus,","3","2006","740",,"4.6","1188","https://www.goodreads.com/book/show/3431100-wizard-at-large"
